p(1|1110100000),0.004256486
p(1|1110100001),0.40256217
p(1|1110100010),0.037971396
p(1|1110100011),0.9738333
p(1|1110100100),0.0004206751
p(1|1110100101),0.017481992
p(1|1110100110),0.37387812
p(1|1110100111),0.012029057
p(1|1110101000),0.009743541
p(1|1110101001),0.93705255
p(1|1110101010),0.34818602
p(1|1110101011),0.99355847
p(1|1110101100),0.0031176466
p(1|1110101101),0.22687083
p(1|1110101110),0.026721854
p(1|1110101111),0.0029254756
p(1|1110110000),0.014187657
p(1|1110110001),0.0025051904
p(1|1110110010),0.029383175
p(1|1110110011),0.003775272
p(1|1110110100),0.012708665
p(1|1110110101),0.0046834713
p(1|1110110110),0.14853626
p(1|1110110111),0.34073597
p(1|1110111000),0.6283115
p(1|1110111001),0.015882717
p(1|1110111010),0.17929919
p(1|1110111011),0.0028813523
p(1|1110111100),0.39869574
p(1|1110111101),0.058030695
p(1|1110111110),0.32037732
p(1|1110111111),0.11986084
p(1|1111000000),0.042043563
p(1|1111000001),0.4588655
p(1|1111000010),0.69853634
p(1|1111000011),0.8086801
p(1|1111000100),0.050017085
p(1|1111000101),0.6334038
p(1|1111000110),0.9865035
p(1|1111000111),0.9387084
p(1|1111001000),0.004770624
p(1|1111001001),0.00540143
p(1|1111001010),0.16338225
p(1|1111001011),0.00696946
p(1|1111001100),0.02676983
p(1|1111001101),0.0044248872
p(1|1111001110),0.9744363
p(1|1111001111),0.010929733
p(1|1111010000),0.25303918
p(1|1111010001),0.8567388
p(1|1111010010),0.9992674
p(1|1111010011),0.99639744
p(1|1111010100),0.99500316
p(1|1111010101),0.9967895
p(1|1111010110),0.9998894
p(1|1111010111),0.9997991
p(1|1111011000),0.42095807
p(1|1111011001),0.041289564
p(1|1111011010),0.22331063
p(1|1111011011),0.010841154
p(1|1111011100),0.35194096
p(1|1111011101),0.55061656
p(1|1111011110),0.09311897
p(1|1111011111),0.0065576537
p(1|1111100000),0.01687498
p(1|1111100001),0.9675721
p(1|1111100010),0.58579576
p(1|1111100011),0.9875443
p(1|1111100100),0.6234313
p(1|1111100101),0.6007758
p(1|1111100110),0.9780207
p(1|1111100111),0.54217416
p(1|1111101000),0.9529821
p(1|1111101001),0.9989248
p(1|1111101010),0.981656
p(1|1111101011),0.99854195
p(1|1111101100),0.9932474
p(1|1111101101),0.9897629
p(1|1111101110),0.99962425
p(1|1111101111),0.99639434
p(1|1111110000),0.40231115
p(1|1111110001),0.54182684
p(1|1111110010),0.8547751
p(1|1111110011),0.51760036
p(1|1111110100),0.9503583
p(1|1111110101),0.743888
p(1|1111110110),0.99897707
p(1|1111110111),0.99273056
p(1|1111111000),0.043787662
p(1|1111111001),0.9889221
p(1|1111111010),0.708701
p(1|1111111011),0.99374807
p(1|1111111100),0.80538124
p(1|1111111101),0.39891243
p(1|1111111110),0.000691302
p(1|1111111111),0.006230763
