string,occurance,result,prob
'01001010001',5
'01001010010',6
'01001010011',4
'01001010100',0
'01001010101',0
'01001010110',1
'01001010111',0
'01001011000',0
'01001011001',0
'01001011010',0
'01001011011',0
'01001011100',1
'01001011101',0
'01001011110',2
'01001011111',1
'01001100000',1
'01001100001',1
'01001100010',1
'01001100011',1
'01001100100',1
'01001100101',0
'01001100110',1
'01001100111',1
'01001101000',1
'01001101001',0
'01001101010',0
'01001101011',0
'01001101100',0
'01001101101',0
'01001101110',0
'01001101111',1
'01001110000',1
'01001110001',2
'01001110010',1
'01001110011',0
'01001110100',0
'01001110101',0
'01001110110',0
'01001110111',2
'01001111000',0
'01001111001',1
'01001111010',0
'01001111011',1
'01001111100',0
'01001111101',0
'01001111110',1
'01001111111',2
'01010000000',11
'01010000001',0
'01010000010',1
'01010000011',0
'01010000100',3
'01010000101',0
'01010000110',0
'01010000111',0
'01010001000',6
'01010001001',0
'01010001010',0
'01010001011',1
'01010001100',1
'01010001101',0
'01010001110',0
'01010001111',0
'01010010000',1
'01010010001',0
'01010010010',0
'01010010011',0
'01010010100',6
'01010010101',0
'01010010110',0
'01010010111',0
'01010011000',0
'01010011001',0
'01010011010',0
'01010011011',0
'01010011100',3
'01010011101',0
'01010011110',1
'01010011111',0
'01010100000',1
'01010100001',0
'01010100010',0
'01010100011',0
'01010100100',0
'01010100101',0
'01010100110',0
'01010100111',0
'01010101000',0
'01010101001',0
'01010101010',0
'01010101011',0
'01010101100',0
'01010101101',0
'01010101110',0
'01010101111',0
'01010110000',0
'01010110001',0
'01010110010',1
'01010110011',0
'01010110100',0
'01010110101',0
'01010110110',0
'01010110111',0
'01010111000',0
'01010111001',0
'01010111010',0
'01010111011',0
'01010111100',0
'01010111101',0
'01010111110',0
'01010111111',0
'01011000000',2
'01011000001',2
'01011000010',0
'01011000011',2
'01011000100',0
'01011000101',2
'01011000110',0
'01011000111',1
'01011001000',0
'01011001001',1
'01011001010',0
'01011001011',0
'01011001100',0
'01011001101',0
'01011001110',0
'01011001111',0
'01011010000',0
'01011010001',0
'01011010010',0
'01011010011',0
'01011010100',0
'01011010101',0
'01011010110',0
'01011010111',0
'01011011000',0
'01011011001',0
'01011011010',0
'01011011011',0
'01011011100',1
'01011011101',0
'01011011110',0
'01011011111',1
'01011100000',0
'01011100001',2
'01011100010',0
'01011100011',1
'01011100100',0
'01011100101',0
'01011100110',0
'01011100111',0
'01011101000',0
'01011101001',0
'01011101010',0
'01011101011',0
'01011101100',0
'01011101101',2
'01011101110',0
'01011101111',0
'01011110000',0
'01011110001',2
'01011110010',1
'01011110011',1
'01011110100',0
'01011110101',0
'01011110110',0
'01011110111',0
'01011111000',0
'01011111001',1
'01011111010',0
'01011111011',1
'01011111100',0
'01011111101',0
'01011111110',0
'01011111111',1
'01100000000',10
'01100000001',4
'01100000010',3
'01100000011',4
'01100000100',3
'01100000101',0
'01100000110',2
'01100000111',1
'01100001000',0
'01100001001',0
'01100001010',0
'01100001011',2
'01100001100',1
'01100001101',4
'01100001110',0
'01100001111',1
'01100010000',5
'01100010001',1
'01100010010',1
'01100010011',1
'01100010100',1
'01100010101',0
'01100010110',1
'01100010111',2
'01100011000',1
'01100011001',0
'01100011010',1
'01100011011',0
'01100011100',0
'01100011101',1
'01100011110',1
'01100011111',0
'01100100000',1
'01100100001',1
'01100100010',2
'01100100011',4
'01100100100',0
'01100100101',1
'01100100110',0
'01100100111',1
'01100101000',0
'01100101001',0
'01100101010',0
'01100101011',0
'01100101100',0
'01100101101',0
'01100101110',0
'01100101111',0
'01100110000',1
'01100110001',0
'01100110010',0
'01100110011',0
'01100110100',0
'01100110101',0
'01100110110',0
'01100110111',0
'01100111000',0
'01100111001',0
'01100111010',0
'01100111011',0
'01100111100',0
'01100111101',0
'01100111110',1
'01100111111',0
'01101000000',5
'01101000001',2
'01101000010',0
'01101000011',0
'01101000100',0
'01101000101',0
'01101000110',0
'01101000111',0
'01101001000',1
'01101001001',2
'01101001010',0
'01101001011',2
'01101001100',0
'01101001101',1
'01101001110',0
'01101001111',0
'01101010000',0
'01101010001',0
'01101010010',1
'01101010011',0
'01101010100',0
'01101010101',0
'01101010110',0
'01101010111',0
'01101011000',1
'01101011001',0
'01101011010',0
'01101011011',2
'01101011100',0
'01101011101',0
'01101011110',0
'01101011111',0
'01101100000',0
'01101100001',0
'01101100010',0
'01101100011',0
'01101100100',0
'01101100101',0
'01101100110',0
'01101100111',0
'01101101000',1
'01101101001',0
'01101101010',0
'01101101011',0
'01101101100',0
'01101101101',0
'01101101110',0
'01101101111',1
'01101110000',0
'01101110001',1
'01101110010',1
'01101110011',0
'01101110100',0
'01101110101',0
'01101110110',0
'01101110111',0
'01101111000',1
'01101111001',0
'01101111010',0
'01101111011',2
'01101111100',0
'01101111101',1
'01101111110',0
'01101111111',1
'01110000000',3
'01110000001',1
'01110000010',0
'01110000011',0
'01110000100',1
'01110000101',1
'01110000110',1
'01110000111',1
'01110001000',3
'01110001001',3
'01110001010',0
'01110001011',0
'01110001100',2
'01110001101',1
'01110001110',0
'01110001111',0
'01110010000',2
'01110010001',0
'01110010010',0
'01110010011',0
'01110010100',1
'01110010101',0
'01110010110',0
'01110010111',0
'01110011000',0
'01110011001',0
'01110011010',0
'01110011011',0
'01110011100',0
'01110011101',0
'01110011110',0
'01110011111',0
'01110100000',1
'01110100001',0
'01110100010',0
'01110100011',0
'01110100100',0
'01110100101',0
'01110100110',0
'01110100111',0
'01110101000',0
'01110101001',0
'01110101010',0
'01110101011',0
'01110101100',0
'01110101101',0
'01110101110',0
'01110101111',0
'01110110000',0
'01110110001',0
'01110110010',0
'01110110011',0
'01110110100',3
'01110110101',0
'01110110110',0
'01110110111',0
'01110111000',1
'01110111001',0
'01110111010',0
'01110111011',0
'01110111100',0
'01110111101',0
'01110111110',3
'01110111111',0
'01111000000',1
'01111000001',0
'01111000010',0
'01111000011',3
'01111000100',4
'01111000101',2
'01111000110',2
'01111000111',0
'01111001000',2
'01111001001',1
'01111001010',0
'01111001011',1
'01111001100',1
'01111001101',1
'01111001110',0
'01111001111',1
'01111010000',0
'01111010001',0
'01111010010',0
'01111010011',0
'01111010100',0
'01111010101',0
'01111010110',0
'01111010111',0
'01111011000',3
'01111011001',0
'01111011010',0
'01111011011',0
'01111011100',0
'01111011101',0
'01111011110',1
'01111011111',0
'01111100000',0
'01111100001',0
'01111100010',0
'01111100011',0
'01111100100',3
'01111100101',1
'01111100110',2
'01111100111',1
'01111101000',0
'01111101001',0
'01111101010',0
'01111101011',0
'01111101100',1
'01111101101',0
'01111101110',0
'01111101111',2
'01111110000',0
'01111110001',0
'01111110010',1
'01111110011',0
'01111110100',0
'01111110101',0
'01111110110',0
'01111110111',0
'01111111000',1
'01111111001',0
'01111111010',0
'01111111011',1
'01111111100',1
'01111111101',1
'01111111110',1
'01111111111',2
'10000000000',126
'10000000001',7
'10000000010',17
'10000000011',3
'10000000100',8
'10000000101',0
'10000000110',3
'10000000111',3
'10000001000',10
'10000001001',2
'10000001010',2
'10000001011',0
'10000001100',5
'10000001101',0
'10000001110',0
'10000001111',0
'10000010000',5
'10000010001',0
'10000010010',2
'10000010011',3
'10000010100',0
'10000010101',0
'10000010110',0
'10000010111',0
'10000011000',12
'10000011001',0
'10000011010',1
'10000011011',3
'10000011100',1
'10000011101',1
'10000011110',1
'10000011111',1
'10000100000',8
'10000100001',3
'10000100010',0
'10000100011',0
'10000100100',2
'10000100101',0
'10000100110',0
'10000100111',0
'10000101000',3
'10000101001',0
'10000101010',0
'10000101011',0
'10000101100',4
'10000101101',0
'10000101110',1
'10000101111',0
'10000110000',0
'10000110001',0
'10000110010',1
'10000110011',0
'10000110100',5
'10000110101',1
'10000110110',0
'10000110111',1
'10000111000',3
'10000111001',0
'10000111010',0
'10000111011',0
'10000111100',4
'10000111101',0
'10000111110',0
'10000111111',0
'10001000000',23
'10001000001',2
'10001000010',2
'10001000011',1
'10001000100',1
'10001000101',0
'10001000110',0
'10001000111',0
'10001001000',2
'10001001001',2
'10001001010',0
'10001001011',0
'10001001100',2
'10001001101',0
'10001001110',0
'10001001111',0
'10001010000',0
'10001010001',1
'10001010010',0
'10001010011',0
'10001010100',0
'10001010101',0
'10001010110',0
'10001010111',0
'10001011000',3
'10001011001',0
'10001011010',0
'10001011011',0
'10001011100',1
'10001011101',1
'10001011110',1
'10001011111',2
'10001100000',4
'10001100001',1
'10001100010',0
'10001100011',0
'10001100100',0
'10001100101',0
'10001100110',0
'10001100111',0
'10001101000',2
'10001101001',1
'10001101010',0
'10001101011',1
'10001101100',0
'10001101101',0
'10001101110',0
'10001101111',0
'10001110000',0
'10001110001',0
'10001110010',0
'10001110011',0
'10001110100',1
'10001110101',0
'10001110110',0
'10001110111',0
'10001111000',4
'10001111001',0
'10001111010',0
'10001111011',1
'10001111100',1
'10001111101',0
'10001111110',0
'10001111111',0
'10010000000',14
'10010000001',1
'10010000010',1
'10010000011',9
'10010000100',1
'10010000101',3
'10010000110',0
'10010000111',0
'10010001000',0
'10010001001',0
'10010001010',0
'10010001011',2
'10010001100',0
'10010001101',0
'10010001110',0
'10010001111',5
'10010010000',0
'10010010001',0
'10010010010',1
'10010010011',0
'10010010100',0
'10010010101',0
'10010010110',0
'10010010111',2
'10010011000',1
'10010011001',0
'10010011010',0
'10010011011',0
'10010011100',0
'10010011101',0
'10010011110',1
'10010011111',3
'10010100000',4
'10010100001',3
'10010100010',4
'10010100011',1
'10010100100',1
'10010100101',5
'10010100110',0
'10010100111',4
'10010101000',0
'10010101001',0
'10010101010',0
'10010101011',0
'10010101100',1
'10010101101',0
'10010101110',0
'10010101111',0
'10010110000',0
'10010110001',0
'10010110010',0
'10010110011',0
'10010110100',0
'10010110101',0
'10010110110',0
'10010110111',0
'10010111000',2
'10010111001',0
'10010111010',0
'10010111011',0
'10010111100',3
'10010111101',0
'10010111110',0
'10010111111',1
'10011000000',2
'10011000001',1
'10011000010',1
'10011000011',1
'10011000100',1
'10011000101',0
'10011000110',1
'10011000111',0
'10011001000',1
'10011001001',0
'10011001010',0
'10011001011',0
'10011001100',1
'10011001101',0
'10011001110',0
'10011001111',1
'10011010000',1
'10011010001',0
'10011010010',0
'10011010011',0
'10011010100',0
'10011010101',0
'10011010110',1
'10011010111',0
'10011011000',0
'10011011001',0
'10011011010',0
'10011011011',0
'10011011100',1
'10011011101',0
'10011011110',1
'10011011111',0
'10011100000',1
'10011100001',0
'10011100010',2
'10011100011',0
'10011100100',1
'10011100101',0
'10011100110',0
'10011100111',0
'10011101000',0
'10011101001',0
'10011101010',0
'10011101011',0
'10011101100',0
'10011101101',0
'10011101110',0
'10011101111',2
'10011110000',0
'10011110001',0
'10011110010',1
'10011110011',0
'10011110100',0
'10011110101',0
'10011110110',1
'10011110111',0
'10011111000',0
'10011111001',0
'10011111010',0
'10011111011',1
'10011111100',1
'10011111101',0
'10011111110',1
'10011111111',3
'10100000000',14
'10100000001',2
'10100000010',0
'10100000011',0
'10100000100',1
'10100000101',0
'10100000110',1
'10100000111',2
'10100001000',2
'10100001001',1
'10100001010',0
'10100001011',0
'10100001100',0
'10100001101',0
'10100001110',0
'10100001111',0
'10100010000',6
'10100010001',0
'10100010010',0
'10100010011',0
'10100010100',0
'10100010101',0
'10100010110',0
'10100010111',1
'10100011000',1
'10100011001',0
'10100011010',0
'10100011011',0
'10100011100',0
'10100011101',0
'10100011110',0
'10100011111',0
'10100100000',1
'10100100001',1
'10100100010',0
'10100100011',0
'10100100100',0
'10100100101',0
'10100100110',1
'10100100111',1
'10100101000',6
'10100101001',0
'10100101010',0
'10100101011',0
'10100101100',0
'10100101101',0
'10100101110',1
'10100101111',1
'10100110000',0
'10100110001',0
'10100110010',0
'10100110011',0
'10100110100',0
'10100110101',0
'10100110110',0
'10100110111',1
'10100111000',3
'10100111001',0
'10100111010',0
'10100111011',0
'10100111100',1
'10100111101',0
'10100111110',0
'10100111111',0
'10101000000',1
'10101000001',0
'10101000010',0
'10101000011',0
'10101000100',0
'10101000101',0
'10101000110',0
'10101000111',0
'10101001000',0
'10101001001',0
'10101001010',1
'10101001011',0
'10101001100',0
'10101001101',0
'10101001110',0
'10101001111',0
'10101010000',0
'10101010001',0
'10101010010',0
'10101010011',0
'10101010100',0
'10101010101',0
'10101010110',0
'10101010111',0
'10101011000',0
'10101011001',0
'10101011010',0
'10101011011',0
'10101011100',0
'10101011101',0
'10101011110',0
'10101011111',0
'10101100000',1
'10101100001',0
'10101100010',0
'10101100011',0
'10101100100',1
'10101100101',0
'10101100110',0
'10101100111',0
'10101101000',0
'10101101001',0
'10101101010',0
'10101101011',0
'10101101100',0
'10101101101',0
'10101101110',1
'10101101111',1
'10101110000',0
'10101110001',0
'10101110010',0
'10101110011',0
'10101110100',0
'10101110101',0
'10101110110',0
'10101110111',0
'10101111000',0
'10101111001',0
'10101111010',0
'10101111011',0
'10101111100',0
'10101111101',0
'10101111110',0
'10101111111',0
'10110000000',3
'10110000001',3
'10110000010',0
'10110000011',2
'10110000100',0
'10110000101',0
'10110000110',2
'10110000111',1
'10110001000',0
'10110001001',0
'10110001010',0
'10110001011',2
'10110001100',0
'10110001101',0
'10110001110',1
'10110001111',1
'10110010000',0
'10110010001',0
'10110010010',1
'10110010011',0
'10110010100',0
'10110010101',0
'10110010110',0
'10110010111',0
'10110011000',0
'10110011001',0
'10110011010',0
'10110011011',0
'10110011100',0
'10110011101',0
'10110011110',0
'10110011111',0
'10110100000',3
'10110100001',0
'10110100010',0
'10110100011',0
'10110100100',1
'10110100101',0
'10110100110',0
'10110100111',0
'10110101000',0
'10110101001',0
'10110101010',0
'10110101011',0
'10110101100',0
'10110101101',0
'10110101110',0
'10110101111',0
'10110110000',0
'10110110001',0
'10110110010',0
'10110110011',0
'10110110100',0
'10110110101',0
'10110110110',0
'10110110111',0
'10110111000',1
'10110111001',0
'10110111010',0
'10110111011',0
'10110111100',1
'10110111101',0
'10110111110',0
'10110111111',1
'10111000000',1
'10111000001',0
'10111000010',0
'10111000011',2
'10111000100',1
'10111000101',0
'10111000110',1
'10111000111',0
'10111001000',1
'10111001001',0
'10111001010',0
'10111001011',0
'10111001100',0
'10111001101',0
'10111001110',0
'10111001111',0
'10111010000',0
'10111010001',0
'10111010010',0
'10111010011',0
'10111010100',0
'10111010101',0
'10111010110',0
'10111010111',0
'10111011000',0
'10111011001',0
'10111011010',2
'10111011011',0
'10111011100',0
'10111011101',0
'10111011110',0
'10111011111',0
'10111100000',1
'10111100001',2
'10111100010',0
'10111100011',2
'10111100100',1
'10111100101',0
'10111100110',1
'10111100111',0
'10111101000',0
'10111101001',0
'10111101010',0
'10111101011',0
'10111101100',2
'10111101101',0
'10111101110',0
'10111101111',0
'10111110000',0
'10111110001',0
'10111110010',3
'10111110011',2
'10111110100',0
'10111110101',0
'10111110110',0
'10111110111',2
'10111111000',0
'10111111001',0
'10111111010',0
'10111111011',0
'10111111100',0
'10111111101',0
'10111111110',2
'10111111111',0
'11000000000',16
'11000000001',0
'11000000010',6
'11000000011',0
'11000000100',3
'11000000101',1
'11000000110',5
'11000000111',0
'11000001000',1
'11000001001',2
'11000001010',0
'11000001011',0
'11000001100',1
'11000001101',1
'11000001110',0
'11000001111',1
'11000010000',1
'11000010001',0
'11000010010',0
'11000010011',0
'11000010100',0
'11000010101',0
'11000010110',2
'11000010111',1
'11000011000',0
'11000011001',1
'11000011010',4
'11000011011',1
'11000011100',1
'11000011101',0
'11000011110',4
'11000011111',0
'11000100000',11
'11000100001',0
'11000100010',1
'11000100011',0
'11000100100',4
'11000100101',0
'11000100110',2
'11000100111',0
'11000101000',1
'11000101001',0
'11000101010',0
'11000101011',0
'11000101100',1
'11000101101',0
'11000101110',1
'11000101111',3
'11000110000',3
'11000110001',0
'11000110010',0
'11000110011',0
'11000110100',3
'11000110101',1
'11000110110',0
'11000110111',0
'11000111000',0
'11000111001',0
'11000111010',1
'11000111011',0
'11000111100',0
'11000111101',1
'11000111110',0
'11000111111',0
'11001000000',9
'11001000001',0
'11001000010',1
'11001000011',0
'11001000100',0
'11001000101',2
'11001000110',0
'11001000111',4
'11001001000',0
'11001001001',1
'11001001010',0
'11001001011',1
'11001001100',0
'11001001101',0
'11001001110',0
'11001001111',1
'11001010000',1
'11001010001',0
'11001010010',0
'11001010011',0
'11001010100',0
'11001010101',0
'11001010110',0
'11001010111',0
'11001011000',0
'11001011001',0
'11001011010',0
'11001011011',0
'11001011100',1
'11001011101',0
'11001011110',1
'11001011111',0
'11001100000',2
'11001100001',1
'11001100010',0
'11001100011',0
'11001100100',0
'11001100101',0
'11001100110',0
'11001100111',0
'11001101000',0
'11001101001',0
'11001101010',0
'11001101011',1
'11001101100',0
'11001101101',0
'11001101110',1
'11001101111',0
'11001110000',0
'11001110001',0
'11001110010',0
'11001110011',0
'11001110100',0
'11001110101',0
'11001110110',0
'11001110111',0
'11001111000',0
'11001111001',0
'11001111010',0
'11001111011',0
'11001111100',0
'11001111101',1
'11001111110',0
'11001111111',2
'11010000000',5
'11010000001',0
'11010000010',0
'11010000011',3
'11010000100',0
'11010000101',0
'11010000110',0
'11010000111',0
'11010001000',0
'11010001001',0
'11010001010',0
'11010001011',0
'11010001100',0
'11010001101',0
'11010001110',0
'11010001111',0
'11010010000',1
'11010010001',0
'11010010010',0
'11010010011',2
'11010010100',0
'11010010101',0
'11010010110',0
'11010010111',2
'11010011000',0
'11010011001',0
'11010011010',0
'11010011011',1
'11010011100',0
'11010011101',0
'11010011110',0
'11010011111',0
'11010100000',0
'11010100001',0
'11010100010',0
'11010100011',0
'11010100100',0
'11010100101',1
'11010100110',0
'11010100111',0
'11010101000',0
'11010101001',0
'11010101010',0
'11010101011',0
'11010101100',0
'11010101101',0
'11010101110',0
'11010101111',0
'11010110000',1
'11010110001',0
'11010110010',0
'11010110011',0
'11010110100',0
'11010110101',0
'11010110110',0
'11010110111',2
'11010111000',0
'11010111001',0
'11010111010',0
'11010111011',0
'11010111100',0
'11010111101',0
'11010111110',0
'11010111111',0
'11011000000',4
'11011000001',0
'11011000010',0
'11011000011',1
'11011000100',0
'11011000101',0
'11011000110',0
'11011000111',1
'11011001000',0
'11011001001',0
'11011001010',0
'11011001011',0
'11011001100',0
'11011001101',0
'11011001110',0
'11011001111',0
'11011010000',3
'11011010001',0
'11011010010',1
'11011010011',0
'11011010100',0
'11011010101',0
'11011010110',0
'11011010111',0
'11011011000',0
'11011011001',0
'11011011010',0
'11011011011',0
'11011011100',0
'11011011101',0
'11011011110',1
'11011011111',0
'11011100000',1
'11011100001',0
'11011100010',1
'11011100011',0
'11011100100',1
'11011100101',0
'11011100110',0
'11011100111',0
'11011101000',0
'11011101001',0
'11011101010',0
'11011101011',0
'11011101100',0
'11011101101',0
'11011101110',0
'11011101111',0
'11011110000',3
'11011110001',0
'11011110010',0
'11011110011',0
'11011110100',0
'11011110101',0
'11011110110',2
'11011110111',0
'11011111000',0
'11011111001',4
'11011111010',0
'11011111011',1
'11011111100',0
'11011111101',0
'11011111110',0
'11011111111',1
'11100000000',6
'11100000001',2
'11100000010',1
'11100000011',1
'11100000100',0
'11100000101',0
'11100000110',0
'11100000111',0
'11100001000',1
'11100001001',0
'11100001010',0
'11100001011',1
'11100001100',0
'11100001101',1
'11100001110',1
'11100001111',3
'11100010000',6
'11100010001',0
'11100010010',3
'11100010011',1
'11100010100',0
'11100010101',0
'11100010110',0
'11100010111',2
'11100011000',2
'11100011001',0
'11100011010',3
'11100011011',0
'11100011100',0
'11100011101',0
'11100011110',0
'11100011111',0
'11100100000',8
'11100100001',0
'11100100010',0
'11100100011',0
'11100100100',1
'11100100101',0
'11100100110',0
'11100100111',0
'11100101000',1
'11100101001',0
'11100101010',0
'11100101011',0
'11100101100',0
'11100101101',0
'11100101110',1
'11100101111',1
'11100110000',2
'11100110001',0
'11100110010',0
'11100110011',0
'11100110100',0
'11100110101',1
'11100110110',0
'11100110111',1
'11100111000',0
'11100111001',0
'11100111010',0
'11100111011',0
'11100111100',0
'11100111101',0
'11100111110',0
'11100111111',2
'11101000000',0
'11101000001',1
'11101000010',0
'11101000011',0
'11101000100',0
'11101000101',0
'11101000110',0
'11101000111',0
'11101001000',0
'11101001001',0
'11101001010',0
'11101001011',0
'11101001100',0
'11101001101',0
'11101001110',0
'11101001111',0
'11101010000',0
'11101010001',0
'11101010010',0
'11101010011',0
'11101010100',0
'11101010101',0
'11101010110',0
'11101010111',0
'11101011000',0
'11101011001',0
'11101011010',0
'11101011011',0
'11101011100',0
'11101011101',0
'11101011110',0
'11101011111',0
'11101100000',4
'11101100001',1
'11101100010',0
'11101100011',1
'11101100100',0
'11101100101',0
'11101100110',0
'11101100111',0
'11101101000',2
'11101101001',1
'11101101010',0
'11101101011',0
'11101101100',0
'11101101101',0
'11101101110',0
'11101101111',0
'11101110000',1
'11101110001',0
'11101110010',0
'11101110011',0
'11101110100',0
'11101110101',0
'11101110110',0
'11101110111',0
'11101111000',2
'11101111001',0
'11101111010',0
'11101111011',0
'11101111100',4
'11101111101',0
'11101111110',0
'11101111111',0
'11110000000',5
'11110000001',1
'11110000010',0
'11110000011',0
'11110000100',0
'11110000101',0
'11110000110',0
'11110000111',3
'11110001000',3
'11110001001',1
'11110001010',0
'11110001011',2
'11110001100',0
'11110001101',2
'11110001110',0
'11110001111',0
'11110010000',6
'11110010001',0
'11110010010',1
'11110010011',0
'11110010100',0
'11110010101',0
'11110010110',0
'11110010111',2
'11110011000',2
'11110011001',0
'11110011010',1
'11110011011',1
'11110011100',0
'11110011101',0
'11110011110',0
'11110011111',2
'11110100000',0
'11110100001',0
'11110100010',0
'11110100011',0
'11110100100',0
'11110100101',0
'11110100110',0
'11110100111',0
'11110101000',0
'11110101001',0
'11110101010',0
'11110101011',0
'11110101100',0
'11110101101',0
'11110101110',0
'11110101111',0
'11110110000',5
'11110110001',1
'11110110010',0
'11110110011',0
'11110110100',0
'11110110101',0
'11110110110',0
'11110110111',0
'11110111000',0
'11110111001',0
'11110111010',0
'11110111011',0
'11110111100',2
'11110111101',0
'11110111110',1
'11110111111',0
'11111000000',5
'11111000001',0
'11111000010',0
'11111000011',0
'11111000100',0
'11111000101',0
'11111000110',0
'11111000111',0
'11111001000',4
'11111001001',0
'11111001010',0
'11111001011',1
'11111001100',1
'11111001101',1
'11111001110',0
'11111001111',1
'11111010000',0
'11111010001',0
'11111010010',0
'11111010011',0
'11111010100',0
'11111010101',0
'11111010110',0
'11111010111',0
'11111011000',3
'11111011001',0
'11111011010',0
'11111011011',0
'11111011100',0
'11111011101',0
'11111011110',1
'11111011111',1
'11111100000',5
'11111100001',0
'11111100010',0
'11111100011',0
'11111100100',1
'11111100101',0
'11111100110',0
'11111100111',0
'11111101000',0
'11111101001',0
'11111101010',0
'11111101011',0
'11111101100',2
'11111101101',0
'11111101110',0
'11111101111',0
'11111110000',5
'11111110001',0
'11111110010',0
'11111110011',0
'11111110100',0
'11111110101',0
'11111110110',2
'11111110111',0
'11111111000',4
'11111111001',0
'11111111010',0
'11111111011',1
'11111111100',3
'11111111101',0
'11111111110',2
'11111111111',0
